Anno;Periodo;Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;20;Abitazioni civili;NORMALE;P;2200;3000;L;6;8,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;21;Abitazioni di tipo economico;OTTIMO; ;1950;2500;L;6,1;8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;21;Abitazioni di tipo economico;NORMALE;P;1500;1900;L;4,5;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;13;Box;NORMALE;P;1700;2300;L;6,8;10,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;9;Magazzini;NORMALE;P;400;550;L;2,4;3,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;5;Negozi;NORMALE;P;1300;2350;L;8;14,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;6;Uffici;OTTIMO;P;1400;2400;L;7,2;12;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;18;Uffici strutturati;OTTIMO;P;1650;3000;L;9;17;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;8;Capannoni industriali;OTTIMO;P;750;950;L;4,4;5,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;7;Capannoni tipici;OTTIMO;P;750;1000;L;4;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D16;MI00000323;10;Laboratori;NORMALE;P;700;1100;L;3;5,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;20;Abitazioni civili;OTTIMO; ;2750;3800;L;8;11;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;20;Abitazioni civili;NORMALE;P;1900;2700;L;5;7,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;21;Abitazioni di tipo economico;OTTIMO; ;1700;2400;L;5;6,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;21;Abitazioni di tipo economico;NORMALE;P;1400;1650;L;4;4,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;13;Box;NORMALE;P;1300;2050;L;5,4;8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;9;Magazzini;NORMALE;P;400;600;L;2;3,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;5;Negozi;NORMALE;P;1200;1850;L;6,2;9,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;6;Uffici;OTTIMO;P;1200;1850;L;6;10;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;18;Uffici strutturati;OTTIMO;P;1550;2400;L;8;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;8;Capannoni industriali;OTTIMO;P;750;950;L;4,3;6,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;7;Capannoni tipici;OTTIMO;P;850;1100;L;4,5;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D18;MI00000325;10;Laboratori;NORMALE;P;850;1350;L;4;6,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;20;Abitazioni civili;OTTIMO; ;3000;4200;L;10,3;15,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;20;Abitazioni civili;NORMALE;P;2100;2900;L;6,2;10;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;21;Abitazioni di tipo economico;OTTIMO; ;2100;2800;L;7;9,1;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;21;Abitazioni di tipo economico;NORMALE;P;1400;2000;L;4,8;6,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;13;Box;NORMALE;P;1300;1950;L;5,6;8,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;9;Magazzini;NORMALE;P;400;600;L;2,5;3,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;5;Negozi;OTTIMO; ;1600;2300;L;8,7;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;5;Negozi;NORMALE;P;1200;1550;L;6,5;8,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;6;Uffici;OTTIMO;P;1400;2000;L;7,6;11,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;18;Uffici strutturati;OTTIMO;P;1700;2500;L;9,6;13,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;8;Capannoni industriali;OTTIMO;P;800;950;L;4,5;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;7;Capannoni tipici;OTTIMO;P;850;1000;L;4,8;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D20;MI00000327;10;Laboratori;NORMALE;P;800;1300;L;3,5;6,1;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;20;Abitazioni civili;OTTIMO; ;2700;3800;L;10,1;15;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;20;Abitazioni civili;NORMALE;P;1950;2600;L;7,5;10;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;21;Abitazioni di tipo economico;OTTIMO; ;1950;2600;L;7,5;9,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;21;Abitazioni di tipo economico;NORMALE;P;1500;1950;L;5,3;7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;13;Box;NORMALE;P;1250;1900;L;6;9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;9;Magazzini;NORMALE;P;400;550;L;2,5;3,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;5;Negozi;OTTIMO; ;2100;3000;L;11;18;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;5;Negozi;NORMALE;P;1150;2000;L;6,5;10;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;6;Uffici;OTTIMO;P;1400;1900;L;7,2;9,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;18;Uffici strutturati;OTTIMO;P;1700;2300;L;9,5;12,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;8;Capannoni industriali;OTTIMO;P;800;950;L;4,6;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;7;Capannoni tipici;OTTIMO;P;800;950;L;4,8;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D21;MI00000328;10;Laboratori;NORMALE;P;850;1250;L;4,5;6,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;20;Abitazioni civili;OTTIMO; ;3100;4300;L;9,9;13,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;20;Abitazioni civili;NORMALE;P;2000;2900;L;7;9,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;21;Abitazioni di tipo economico;OTTIMO;P;2100;2850;L;7,2;9,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;21;Abitazioni di tipo economico;NORMALE; ;1300;2000;L;4,8;7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;13;Box;NORMALE;P;1300;2000;L;5,4;8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;9;Magazzini;NORMALE;P;450;650;L;2,5;3,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;5;Negozi;OTTIMO; ;2100;2900;L;11,6;18;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;5;Negozi;NORMALE;P;1100;2000;L;6,8;11,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;6;Uffici;OTTIMO;P;1400;2200;L;7,2;11,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;18;Uffici strutturati;OTTIMO;P;1900;2800;L;11,2;17;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;8;Capannoni industriali;OTTIMO;P;650;850;L;3,8;5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;7;Capannoni tipici;OTTIMO;P;650;900;L;4;5,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D24;MI00000331;10;Laboratori;NORMALE;P;650;1200;L;3,5;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;20;Abitazioni civili;OTTIMO; ;2600;3500;L;9;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;20;Abitazioni civili;NORMALE;P;1850;2500;L;6,8;8,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;21;Abitazioni di tipo economico;OTTIMO; ;1700;2350;L;6,3;8,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;21;Abitazioni di tipo economico;NORMALE;P;1250;1650;L;4,5;6,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;13;Box;NORMALE;P;1300;1950;L;5;7,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;9;Magazzini;NORMALE;P;350;450;L;2;3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;5;Negozi;OTTIMO; ;1750;2300;L;10;13;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;5;Negozi;NORMALE;P;950;1700;L;5,5;9,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;6;Uffici;OTTIMO;P;1250;1650;L;6,5;8,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;18;Uffici strutturati;OTTIMO;P;1850;2500;L;10;14;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;8;Capannoni industriali;OTTIMO;P;750;900;L;4,2;5,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;7;Capannoni tipici;OTTIMO;P;850;950;L;4,2;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D25;MI00000332;10;Laboratori;NORMALE;P;550;700;L;3,2;4,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;20;Abitazioni civili;OTTIMO; ;3400;4400;L;10,9;15;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;20;Abitazioni civili;NORMALE;P;2300;3300;L;7,5;10,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;21;Abitazioni di tipo economico;NORMALE;P;1800;2300;L;6,2;7,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;21;Abitazioni di tipo economico;OTTIMO; ;2350;3300;L;7,8;10,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;13;Box;NORMALE;P;1300;2000;L;5,9;9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;1;Ville e Villini;NORMALE;P;2600;3400;L;9,2;12;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;1;Ville e Villini;OTTIMO; ;3500;4600;L;12;16;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;9;Magazzini;NORMALE;P;400;500;L;2,2;3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;5;Negozi;NORMALE;P;1050;1450;L;5,5;7,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;6;Uffici;OTTIMO;P;1450;2300;L;7,2;10,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;18;Uffici strutturati;OTTIMO;P;2200;3000;L;11;16,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;8;Capannoni industriali;OTTIMO;P;650;850;L;3,8;5,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;7;Capannoni tipici;OTTIMO;P;650;900;L;3,9;5,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;10;Laboratori;NORMALE;P;600;900;L;3,5;5,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;20;Abitazioni civili;OTTIMO; ;2600;3700;L;9;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;20;Abitazioni civili;NORMALE;P;1750;2500;L;6;9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;21;Abitazioni di tipo economico;OTTIMO; ;1650;2450;L;5,8;8,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;21;Abitazioni di tipo economico;NORMALE;P;1300;1650;L;4,5;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;13;Box;NORMALE;P;1200;1800;L;4,5;6,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;9;Magazzini;NORMALE;P;500;700;L;3;4,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;5;Negozi;OTTIMO; ;1750;2600;L;9;13,4;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;5;Negozi;NORMALE;P;1200;1700;L;6,4;8,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;6;Uffici;OTTIMO;P;1400;2100;L;5,5;9,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;18;Uffici strutturati;OTTIMO;P;2200;3000;L;11;15,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;8;Capannoni industriali;OTTIMO;P;800;1050;L;4;5,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;7;Capannoni tipici;OTTIMO;P;800;1000;L;4,2;5,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D30;MI00004777;10;Laboratori;NORMALE;P;800;1200;L;3,8;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;20;Abitazioni civili;OTTIMO; ;2650;3900;L;8,4;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;20;Abitazioni civili;NORMALE;P;1900;2650;L;5,4;8,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;21;Abitazioni di tipo economico;OTTIMO; ;1800;2400;L;5,8;8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;21;Abitazioni di tipo economico;NORMALE;P;1400;1750;L;4,2;5,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;13;Box;NORMALE;P;1200;1850;L;5,3;8,1;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;9;Magazzini;NORMALE;P;500;800;L;2,8;4,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;5;Negozi;NORMALE;P;1400;2300;L;7,2;13;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;6;Uffici;OTTIMO;P;1500;2200;L;5,6;9,4;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;18;Uffici strutturati;OTTIMO;P;1900;2700;L;10,1;14,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;8;Capannoni industriali;OTTIMO;P;800;1000;L;4;5,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;7;Capannoni tipici;OTTIMO;P;850;1100;L;4,1;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D31;MI00004778;10;Laboratori;NORMALE;P;750;1400;L;3,8;6,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;20;Abitazioni civili;OTTIMO; ;2400;3600;L;8;12;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;20;Abitazioni civili;NORMALE;P;1800;2400;L;5,6;7,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;21;Abitazioni di tipo economico;NORMALE;P;1400;1650;L;4,7;5,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;21;Abitazioni di tipo economico;OTTIMO; ;1700;2400;L;5,7;8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;13;Box;NORMALE;P;1200;1800;L;5,1;7,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;1;Ville e Villini;NORMALE;P;1850;2450;L;6;7,9;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;1;Ville e Villini;OTTIMO; ;2500;3700;L;8,2;12;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;9;Magazzini;NORMALE;P;450;650;L;2,3;3,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;5;Negozi;NORMALE;P;1300;1850;L;7;10;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;6;Uffici;OTTIMO;P;1500;1900;L;6,2;8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;18;Uffici strutturati;OTTIMO;P;1550;2400;L;8,5;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;8;Capannoni industriali;OTTIMO;P;800;950;L;4,2;5,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;7;Capannoni tipici;OTTIMO;P;850;1050;L;4,3;5,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D32;MI00004779;10;Laboratori;NORMALE;P;650;1000;L;3,9;5,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;20;Abitazioni civili;OTTIMO; ;2650;3700;L;8,8;12,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;20;Abitazioni civili;NORMALE;P;2000;2650;L;6,5;8,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;21;Abitazioni di tipo economico;OTTIMO; ;2000;2550;L;7,2;8,2;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;21;Abitazioni di tipo economico;NORMALE;P;1600;1900;L;4,4;7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;13;Box;NORMALE;P;1150;1700;L;4,4;6,7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;9;Magazzini;NORMALE;P;450;600;L;2,5;3,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;5;Negozi;NORMALE;P;1150;1700;L;6;10,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;6;Uffici;OTTIMO;P;1600;2000;L;6;7,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;18;Uffici strutturati;OTTIMO;P;1900;2500;L;10;12,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;8;Capannoni industriali;OTTIMO;P;800;1000;L;4,1;5,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;7;Capannoni tipici;OTTIMO;P;850;1150;L;4,2;5,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D33;MI00004780;10;Laboratori;NORMALE;P;750;1200;L;4,3;6,5;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D34;MI00004781;20;Abitazioni civili;OTTIMO; ;2700;4000;L;9;13,3;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D34;MI00004781;20;Abitazioni civili;NORMALE;P;2100;2650;L;6;8,8;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D34;MI00004781;21;Abitazioni di tipo economico;OTTIMO; ;2200;2700;L;6,1;8,6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D34;MI00004781;21;Abitazioni di tipo economico;NORMALE;P;1500;2100;L;4,8;6;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D34;MI00004781;13;Box;NORMALE;P;1100;1600;L;4,8;7;L
2020;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D34;MI00004781;9;Magazzini;NORMALE;P;550;800;L;3;4,1;L
